170,0.0108
171,0.0112
172,0.0117
173,0.011600000000000001
174,0.0129
175,0.0127
176,0.0131
177,0.013300000000000001
178,0.0132
179,0.013500000000000002
180,0.014000000000000002
181,0.0157
182,0.014599999999999998
183,0.014799999999999999
184,0.0155
185,0.0144
186,0.0153
187,0.0156
188,0.016
189,0.016800000000000002
190,0.020300000000000002
191,0.016800000000000002
192,0.0171
193,0.020300000000000002
194,0.018099999999999998
195,0.0207
196,0.0185
197,0.0193
198,0.0186
199,0.0195
200,0.0222
201,0.0201
202,0.020999999999999998
203,0.0249
204,0.0212
205,0.0225
206,0.0235
207,0.0225
208,0.0235
209,0.023100000000000002
210,0.0227
211,0.0251
212,0.023899999999999998
213,0.024
214,0.0237
215,0.0254
216,0.025
217,0.0274
218,0.0259
219,0.0264
220,0.0299
221,0.03
222,0.0322
223,0.028000000000000004
224,0.0303
225,0.029099999999999997
226,0.0298
227,0.0311
228,0.0305
229,0.0323
230,0.0324
231,0.033
232,0.0335
233,0.034
234,0.033
235,0.0354
236,0.0356
237,0.0386
238,0.038
239,0.040400000000000005
240,0.0378
241,0.0377
242,0.0382
243,0.040400000000000005
244,0.0395
245,0.040100000000000004
246,0.0465
247,0.041999999999999996
248,0.0434
249,0.0436
250,0.0436
251,0.0439
252,0.0433
253,0.044700000000000004
254,0.0586
255,0.0444
256,0.0455
257,0.0459
258,0.0482
259,0.0475
260,0.0506
261,0.0496
262,0.0512
263,0.0507
264,0.0516
265,0.0523
266,0.052500000000000005
267,0.0539
268,0.053700000000000005
269,0.054400000000000004
270,0.057499999999999996
271,0.05669999999999999
272,0.05550000000000001
273,0.0583
274,0.058399999999999994
275,0.0602
276,0.0606
277,0.0598
278,0.0615
279,0.0621
280,0.0627
281,0.0635
282,0.0644
283,0.0648
284,0.0648
285,0.0656
286,0.0651
287,0.067
288,0.0693
289,0.07139999999999999
290,0.0688
291,0.0696
292,0.0718
293,0.0731
294,0.0728
295,0.0743
296,0.0755
297,0.0754
298,0.07780000000000001
299,0.0776
300,0.0765
301,0.0791
302,0.0779
303,0.0817
304,0.0811
305,0.08159999999999999
306,0.08259999999999999
307,0.0875
308,0.0858
309,0.0844
310,0.087
311,0.08940000000000001
312,0.0896
313,0.0881
314,0.0901
315,0.0903
316,0.09140000000000001
317,0.094
318,0.09469999999999999
319,0.0972
320,0.09519999999999999
321,0.0969
322,0.09809999999999999
323,0.0982
324,0.0992
325,0.1031
326,0.1022
327,0.101
328,0.1034
329,0.10429999999999999
330,0.1048
331,0.1086
332,0.1115
333,0.1117
334,0.11180000000000001
335,0.11699999999999999
336,0.1172
337,0.1192
338,0.1183
339,0.11579999999999999
340,0.1183
341,0.1234
342,0.1223
343,0.1273
344,0.1247
345,0.1281
346,0.1264
347,0.1286
348,0.1315
349,0.1346
350,0.1296
351,0.1356
352,0.1343
353,0.13879999999999998
354,0.1366
355,0.1416
356,0.14079999999999998
357,0.14250000000000002
358,0.143
359,0.1441
360,0.1454
361,0.1478
362,0.1469
363,0.1512
364,0.1461
365,0.1545
366,0.15309999999999999
367,0.157
368,0.15309999999999999
369,0.1588
370,0.1557
371,0.1608
372,0.161
373,0.1663
374,0.1609
375,0.16970000000000002
376,0.1654
377,0.16699999999999998
378,0.1688
379,0.1692
380,0.17509999999999998
381,0.1908
382,0.173
383,0.1769
384,0.1756
385,0.1839
386,0.18919999999999998
387,0.18
388,0.1825
389,0.1863
390,0.1827
391,0.1876
392,0.188
393,0.1874
394,0.188
395,0.1925
396,0.19119999999999998
397,0.217
398,0.1923
399,0.199
400,0.2009
401,0.2017
402,0.20059999999999997
403,0.2061
404,0.21949999999999997
405,0.21080000000000002
406,0.2065
407,0.21200000000000002
408,0.21070000000000003
409,0.21749999999999997
410,0.21589999999999998
411,0.2298
412,0.2193
413,0.2815
414,0.2096
415,0.2238
416,0.2237
417,0.2266
418,0.22549999999999998
419,0.2307
420,0.23020000000000002
421,0.23769999999999997
422,0.252
423,0.23879999999999998
424,0.23620000000000002
425,0.24700000000000003
426,0.246
427,0.2408
428,0.2411
429,0.2578
430,0.2373
431,0.2473
432,0.2495
433,0.3241
434,0.2502
435,0.2671
436,0.2577
437,0.26280000000000003
438,0.2641
439,0.31789999999999996
440,0.2693
441,0.2815
442,0.2727
443,0.2783
444,0.3227
445,0.2784
446,0.2694
447,0.2832
448,0.3819
449,0.2862
450,0.2873
451,0.2857
452,0.2911
453,0.31520000000000004
454,0.29100000000000004
455,0.3156
456,0.2969
457,0.3083
458,0.3001
459,0.30619999999999997
460,0.3207
461,0.3155
462,0.45119999999999993
463,0.3184
464,0.31989999999999996
465,0.514
466,0.31779999999999997
467,0.3407
468,0.32989999999999997
469,0.3318
470,0.3252
471,0.3545
472,0.3402
473,0.3509
474,0.3285
475,0.5144
476,0.3403
477,0.3456
478,0.5384
479,0.3511
480,0.3609
481,0.4063
482,0.356
483,0.3724
484,0.6191
485,0.362
486,0.3762
487,0.5690999999999999
488,0.3877
489,0.40780000000000005
490,0.5849
491,0.3903
492,0.3989
493,0.6072
494,0.3822
495,0.42000000000000004
496,0.6285000000000001
497,0.4141
498,0.4201
499,0.7209
